siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 13:00",1.8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 13:00",0.15
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 13:00",15.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 13:00",31
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 13:00",16.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 13:00",9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 14:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 14:00",0.16
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 14:00",13.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 14:00",48
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 14:00",16
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 14:00",14
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 15:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 15:00",0.16
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 15:00",13.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 15:00",56
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 15:00",14.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 15:00",20
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 16:00",0.6
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 16:00",0.18
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 16:00",13.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 16:00",58
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 16:00",16.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 16:00",18
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 17:00",0.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 17:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 17:00",15.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 17:00",19
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 17:00",9.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 17:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 18:00",0.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 18:00",0.27
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 18:00",13.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 18:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 18:00",10.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 18:00",12
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 19:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 19:00",0.17
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 19:00",16.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 19:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 19:00",7.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 19:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 20:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 20:00",0.15
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 20:00",15
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 20:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 20:00",5.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 20:00",14
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 21:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 21:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 21:00",10.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 21:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 21:00",7.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 21:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 22:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 22:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 22:00",7.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 22:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 22:00",8.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 22:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-09 23:00",0.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-09 23:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-09 23:00",5.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-09 23:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-09 23:00",8.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-09 23:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 00:00",0.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 00:00",0.14
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 00:00",7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 00:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 00:00",6.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 00:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 01:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 01:00",0.09
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 01:00",8.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 01:00",10
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 01:00",2.5
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 01:00",7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 02:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 02:00",0.08
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 02:00",8.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 02:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 02:00",1.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 02:00",5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 03:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 03:00",0.08
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 03:00",8.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 03:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 03:00",1.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 03:00",7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 04:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 04:00",0.08
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 04:00",7.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 04:00",11
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 04:00",2.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 04:00",9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 05:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 05:00",0.1
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 05:00",4.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 05:00",9
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 05:00",3.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 05:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 06:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 06:00",0.13
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 06:00",5.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 06:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 06:00",4.6
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 06:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 07:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 07:00",0.33
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 07:00",4.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 07:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 07:00",9.6
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 07:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 08:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 08:00",0.51
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 08:00",6.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 08:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 08:00",16.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 08:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 09:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 09:00",0.33
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 09:00",15.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 09:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 09:00",13.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 09:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 10:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 10:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 10:00",22.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 10:00",27
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 10:00",12.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 10:00",13
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 11:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 11:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 11:00",33.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 11:00",34
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 11:00",13.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 11:00",20
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 12:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 12:00",0.17
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 12:00",33.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 12:00",48
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 12:00",7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 12:00",27
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 13:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 13:00",0.18
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 13:00",30.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 13:00",83
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 13:00",10.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 13:00",30
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 14:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 14:00",0.17
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 14:00",39.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 14:00",42
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 14:00",3.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 14:00",32
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 15:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 15:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 15:00",45.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 15:00",43
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 15:00",4.6
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 15:00",33
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 16:00",0.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 16:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 16:00",44.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 16:00",41
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 16:00",5.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 16:00",32
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 17:00",0.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 17:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 17:00",43.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 17:00",41
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 17:00",8.6
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 17:00",33
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 18:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 18:00",0.44
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 18:00",39
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 18:00",42
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 18:00",13.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 18:00",35
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 19:00",0.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 19:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 19:00",37.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 19:00",43
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 19:00",14.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 19:00",33
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 20:00",0.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 20:00",0.33
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 20:00",32.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 20:00",50
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 20:00",13.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 20:00",35
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 21:00",0.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 21:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 21:00",26.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 21:00",37
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 21:00",10.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 21:00",31
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 22:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 22:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 22:00",22.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 22:00",31
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 22:00",7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 22:00",28
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-10 23:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-10 23:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-10 23:00",19.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-10 23:00",25
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-10 23:00",6.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-10 23:00",21
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 00:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 00:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 00:00",16.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 00:00",28
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 00:00",6.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 00:00",21
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 01:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 01:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 01:00",14.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 01:00",19
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 01:00",7.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 01:00",17
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 02:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 02:00",0.17
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 02:00",16.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 02:00",22
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 02:00",5.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 02:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 03:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 03:00",0.16
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 03:00",16.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 03:00",25
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 03:00",4.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 03:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 04:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 04:00",0.15
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 04:00",14.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 04:00",22
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 04:00",4.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 04:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 05:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 05:00",0.16
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 05:00",12.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 05:00",25
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 05:00",5.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 05:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 06:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 06:00",0.18
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 06:00",11.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 06:00",20
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 06:00",6.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 06:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 07:00",0
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 07:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 07:00",13.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 07:00",24
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 07:00",8.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 07:00",14
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 08:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 08:00",0.48
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 08:00",22.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 08:00",31
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 08:00",16.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 08:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 09:00",0.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 09:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 09:00",46.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 09:00",37
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 09:00",17.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 09:00",19
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 10:00",0.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 10:00",0.36
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 10:00",76.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 10:00",42
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 10:00",13.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 10:00",22
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 11:00",0.7
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 11:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 11:00",98.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 11:00",43
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 11:00",11.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 11:00",27
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 12:00",0.8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 12:00",0.38
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 12:00",115
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 12:00",45
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 12:00",12.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 12:00",31
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 13:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 13:00",0.36
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 13:00",86.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 13:00",76
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 13:00",31.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 13:00",34
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 14:00",0.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 14:00",0.49
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 14:00",75.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 14:00",79
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 14:00",25.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 14:00",45
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 15:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 15:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 15:00",56.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 15:00",91
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 15:00",32.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 15:00",42
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 16:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 16:00",0.35
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 16:00",44.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 16:00",71
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 16:00",45
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-11 16:00",38
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-09-11 17:00",4.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-09-11 17:00",0.4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-09-11 17:00",41.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-09-11 17:00",50
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-09-11 17:00",37.4
